947	0.8281	0.3711	0.3501
948	0.8314	0.2742	0.2591
949	0.8330	0.4940	0.4651
950	0.8287	0.1473	0.1394
951	0.8202	0.4838	0.4556
952	0.8240	0.2689	0.2542
953	0.8205	0.3436	0.3244
954	0.8120	0.4241	0.3999
955	0.7690	0.3412	0.3220
956	0.8020	0.3282	0.3100
957	0.8058	0.2707	0.2559
958	0.8115	0.4610	0.4345
959	0.8148	0.3739	0.3529
960	0.8063	0.4207	0.3969
961	0.7998	0.4612	0.4348
962	0.8017	0.4417	0.4166
963	0.7976	0.5050	0.4759
964	0.7881	0.4586	0.4324
965	0.7958	0.5037	0.4747
966	0.7860	0.5028	0.4738
967	0.7950	0.5024	0.4735
968	0.7853	0.6521	0.6130
969	0.7879	0.6862	0.6448
970	0.7914	0.6346	0.5969
971	0.7819	0.7140	0.6706
972	0.7879	0.6877	0.6463
973	0.7815	0.6065	0.5708
974	0.7688	0.5753	0.5417
975	0.7735	0.5899	0.5554
976	0.7805	0.5719	0.5387
977	0.7721	0.6386	0.6008
978	0.7780	0.6151	0.5790
979	0.7665	0.6382	0.6005
980	0.7751	0.6047	0.5694
981	0.7730	0.7134	0.6706
982	0.7788	0.6922	0.6510
983	0.7754	0.6687	0.6292
984	0.7688	0.7373	0.6929
985	0.7708	0.6882	0.6473
986	0.7662	0.7508	0.7055
987	0.7661	0.7393	0.6949
988	0.7637	0.7346	0.6906
989	0.7550	0.7491	0.7039
990	0.7569	0.7323	0.6884
991	0.7616	0.7536	0.7083
992	0.7571	0.7510	0.7060
993	0.7564	0.7373	0.6933
994	0.7585	0.7541	0.7089
995	0.7539	0.7518	0.7067
996	0.7535	0.7488	0.7041
997	0.7430	0.7397	0.6956
998	0.7430	0.7389	0.6948
999	0.7420	0.7386	0.6946
1000	0.7426	0.7353	0.6916
1001	0.7474	0.7444	0.7001
1002	0.7468	0.7281	0.6850
1003	0.7384	0.7344	0.6909
1004	0.7313	0.7234	0.6806
1005	0.6837	0.6817	0.6414
1006	0.7177	0.7125	0.6705
1007	0.7309	0.7275	0.6846
1008	0.7334	0.7269	0.6841
1009	0.7293	0.7197	0.6774
1010	0.7306	0.7191	0.6770
1011	0.7256	0.7228	0.6803
1012	0.7250	0.7188	0.6767
1013	0.7196	0.7176	0.6756
1014	0.7227	0.7207	0.6785
1015	0.7106	0.7082	0.6668
1016	0.7142	0.7113	0.6698
1017	0.7066	0.7034	0.6624
1018	0.7157	0.7142	0.6726
1019	0.6961	0.6888	0.6488
1020	0.7013	0.6990	0.6584
1021	0.7030	0.7018	0.6611
1022	0.6930	0.6897	0.6498
1023	0.6990	0.6951	0.6549
1024	0.7006	0.6906	0.6508
1025	0.6992	0.6975	0.6573
1026	0.6994	0.6964	0.6563
1027	0.6959	0.6931	0.6532
1028	0.6972	0.6939	0.6540
1029	0.6900	0.6863	0.6469
1030	0.6921	0.6906	0.6509
1031	0.6899	0.6874	0.6480
1032	0.6896	0.6879	0.6485
1033	0.6780	0.6761	0.6375
1034	0.6818	0.6802	0.6414
1035	0.6840	0.6823	0.6435
1036	0.6843	0.6820	0.6432
1037	0.6773	0.6750	0.6366
1038	0.6740	0.6717	0.6336
1039	0.6790	0.6764	0.6380
1040	0.6744	0.6717	0.6337
1041	0.6749	0.6718	0.6338
1042	0.6752	0.6720	0.6341
1043	0.6686	0.6653	0.6277
1044	0.6720	0.6683	0.6307
1045	0.6685	0.6645	0.6271
1046	0.6513	0.6471	0.6108
1047	0.6616	0.6569	0.6201
1048	0.6678	0.6627	0.6256
1049	0.6649	0.6590	0.6221
1050	0.6612	0.6546	0.6180
1051	0.6618	0.6552	0.6186
1052	0.6585	0.6512	0.6149
1053	0.6570	0.6492	0.6130
1054	0.6547	0.6465	0.6105
1055	0.6575	0.6485	0.6124
1056	0.6563	0.6464	0.6106
1057	0.6554	0.6448	0.6091
1058	0.6494	0.6382	0.6029
1059	0.6305	0.6188	0.5845
1060	0.6483	0.6359	0.6007
1061	0.6339	0.6212	0.5869
1062	0.6465	0.6327	0.5978
1063	0.6367	0.6224	0.5882
1064	0.6462	0.6320	0.5972
1065	0.6453	0.6291	0.5946
1066	0.6314	0.6171	0.5833
1067	0.6352	0.6203	0.5864
1068	0.6359	0.6194	0.5856
1069	0.6008	0.5863	0.5543
1070	0.6217	0.6047	0.5718
1071	0.6282	0.6166	0.5830
1072	0.6313	0.6154	0.5819
1073	0.6180	0.6036	0.5709
1074	0.6306	0.6216	0.5878
1075	0.6177	0.5925	0.5605
1076	0.6247	0.6147	0.5814
1077	0.6243	0.6043	0.5718
1078	0.6253	0.6032	0.5708
1079	0.6120	0.6047	0.5721
1080	0.6225	0.5972	0.5652
1081	0.6073	0.5808	0.5497
1082	0.6025	0.5894	0.5577
1083	0.6090	0.5981	0.5660
1084	0.6139	0.5785	0.5478
1085	0.6118	0.5933	0.5616
1086	0.6157	0.5541	0.5250
1087	0.5915	0.5670	0.5369
1088	0.6073	0.5932	0.5616
1089	0.6091	0.5792	0.5486
1090	0.6044	0.5557	0.5266
1091	0.6080	0.5884	0.5572
1092	0.5969	0.5812	0.5505
1093	0.5922	0.5106	0.4842
1094	0.5607	0.5397	0.5112
1095	0.5825	0.5207	0.4936
1096	0.5860	0.5032	0.4773
1097	0.5910	0.5785	0.5481
1098	0.5870	0.5029	0.4771
1099	0.5822	0.5077	0.4816
1100	0.6000	0.4858	0.4611
1101	0.5990	0.4970	0.4717
1102	0.5820	0.4688	0.4451
1103	0.5950	0.4664	0.4429
1104	0.5930	0.4677	0.4441
1105	0.5910	0.5064	0.4807
1106	0.5900	0.3979	0.3784
1107	0.5860	0.4830	0.4587
1108	0.5865	0.4157	0.3952
1109	0.5855	0.4128	0.3925
1110	0.5870	0.4790	0.4550
1111	0.5825	0.3315	0.3157
1112	0.5834	0.4136	0.3933
1113	0.5780	0.2685	0.2560
1114	0.5840	0.2999	0.2858
1115	0.5820	0.2499	0.2383
1116	0.5750	0.2014	0.1922
1117	0.5830	0.0796	0.0762
1118	0.5722	0.2175	0.2076
1119	0.5715	0.1132	0.1082
1120	0.5685	0.1419	0.1356
1121	0.5720	0.1859	0.1775
1122	0.5750	0.0817	0.0782
1123	0.5740	0.1282	0.1226
1124	0.5725	0.1087	0.1040
1125	0.5701	0.1443	0.1379
1126	0.5530	0.0516	0.0494
1127	0.5618	0.1573	0.1503
1128	0.5683	0.0992	0.0949
1129	0.5684	0.1059	0.1013
1130	0.5640	0.0706	0.0676
1131	0.5680	0.2956	0.2820
1132	0.5700	0.2341	0.2236
1133	0.5619	0.1533	0.1466
1134	0.5635	0.0417	0.0400
1135	0.5625	0.0155	0.0148
1136	0.5648	0.1288	0.1232
1137	0.5520	0.2879	0.2747
1138	0.5440	0.2033	0.1943
1139	0.5530	0.2985	0.2848
1140	0.5557	0.2560	0.2445
1141	0.5430	0.1934	0.1849
1142	0.5553	0.2248	0.2148
1143	0.5496	0.3118	0.2976
1144	0.5450	0.1133	0.1084
1145	0.5500	0.1460	0.1398
1146	0.5541	0.1576	0.1509
1147	0.5541	0.0592	0.0567
1148	0.5503	0.2711	0.2590
1149	0.5479	0.2185	0.2089
1150	0.5462	0.1216	0.1165
1151	0.5453	0.2034	0.1945
1152	0.5417	0.2476	0.2367
1153	0.5431	0.2381	0.2276
1154	0.5465	0.1425	0.1364
1155	0.5473	0.3132	0.2990
1156	0.5402	0.2809	0.2684
1157	0.5437	0.3146	0.3004
1158	0.5433	0.3117	0.2977
1159	0.5355	0.3369	0.3216
1160	0.5293	0.2865	0.2737
1161	0.5190	0.3475	0.3317
1162	0.5334	0.3500	0.3341
1163	0.5371	0.4686	0.4464
1164	0.5268	0.4019	0.3833
1165	0.5348	0.3886	0.3708
1166	0.5223	0.3749	0.3578
1167	0.5298	0.4100	0.3911
1168	0.5342	0.4195	0.4002
1169	0.5164	0.4231	0.4035
1170	0.5288	0.4587	0.4373
1171	0.5307	0.4483	0.4275
1172	0.5306	0.4548	0.4337
1173	0.5269	0.4564	0.4352
1174	0.5276	0.3369	0.3219
1175	0.5185	0.4524	0.4314
1176	0.5104	0.4768	0.4545
1177	0.5230	0.4724	0.4504
1178	0.5170	0.3600	0.3439
1179	0.5150	0.4837	0.4611
1180	0.5220	0.4407	0.4205
1181	0.5184	0.4551	0.4342
1182	0.5174	0.3232	0.3090
1183	0.4882	0.4387	0.4185
1184	0.5110	0.4199	0.4008
1185	0.5161	0.4074	0.3891
1186	0.5152	0.4772	0.4552
1187	0.5146	0.4558	0.4349
1188	0.5101	0.3350	0.3204
1189	0.4840	0.4157	0.3969
1190	0.5058	0.4624	0.4412
1191	0.5135	0.4466	0.4264
1192	0.5118	0.4734	0.4517
1193	0.5106	0.4543	0.4337
1194	0.5113	0.4689	0.4475
1195	0.5059	0.4470	0.4267
1196	0.5056	0.4313	0.4119
1197	0.5029	0.4772	0.4553
1198	0.4922	0.4339	0.4143
1199	0.4743	0.3649	0.3487
1200	0.5001	0.4483	0.4279
1201	0.5058	0.4371	0.4174
1202	0.5071	0.4372	0.4174
1203	0.4884	0.4341	0.4144
1204	0.4870	0.3625	0.3465
1205	0.5020	0.4369	0.4171
1206	0.4987	0.4809	0.4587
1207	0.5014	0.4299	0.4104
1208	0.4896	0.4335	0.4138
1209	0.4664	0.4143	0.3955
1210	0.4923	0.4534	0.4327
1211	0.4791	0.4223	0.4032
1212	0.4906	0.4249	0.4057
1213	0.4919	0.4696	0.4480
1214	0.4893	0.4341	0.4144
1215	0.4904	0.4278	0.4085
1216	0.4888	0.4664	0.4451
1217	0.4876	0.4553	0.4346
1218	0.4860	0.4593	0.4384
1219	0.4823	0.4466	0.4264
1220	0.4843	0.4581	0.4372
1221	0.4834	0.4653	0.4441
1222	0.4813	0.4514	0.4310
1223	0.4760	0.4441	0.4240
1224	0.4822	0.4481	0.4279
1225	0.4793	0.4624	0.4414
1226	0.4803	0.4682	0.4470
1227	0.4684	0.4330	0.4136
1228	0.4744	0.4666	0.4454
1229	0.4773	0.4672	0.4461
1230	0.4750	0.4600	0.4393
1231	0.4743	0.4720	0.4507
1232	0.4690	0.4663	0.4453
1233	0.4712	0.4540	0.4336
1234	0.4695	0.4702	0.4489
1235	0.4664	0.4650	0.4441
1236	0.4686	0.4691	0.4480
1237	0.4679	0.4634	0.4426
1238	0.4675	0.4680	0.4469
1239	0.4624	0.4627	0.4419
1240	0.4597	0.4608	0.4401
1241	0.4644	0.4620	0.4413
1242	0.4617	0.4625	0.4418
1243	0.4566	0.4575	0.4371
1244	0.4554	0.4553	0.4350
1245	0.4560	0.4566	0.4362
1246	0.4588	0.4595	0.4390
1247	0.4578	0.4575	0.4372
1248	0.4608	0.4586	0.4383
1249	0.4601	0.4597	0.4393
1250	0.4586	0.4571	0.4368
1251	0.4564	0.4526	0.4326
1252	0.4520	0.4510	0.4311
1253	0.4537	0.4477	0.4280
1254	0.4536	0.4436	0.4242
1255	0.4530	0.4507	0.4309
1256	0.4519	0.4402	0.4210
1257	0.4488	0.4353	0.4163
1258	0.4512	0.4450	0.4255
1259	0.4480	0.4273	0.4087
1260	0.4502	0.4311	0.4124
1261	0.4493	0.4115	0.3937
1262	0.4425	0.3957	0.3787
1263	0.4483	0.4002	0.3830
1264	0.4420	0.3715	0.3557
1265	0.4427	0.3957	0.3787
1266	0.4462	0.3853	0.3688
1267	0.4391	0.3882	0.3716
1268	0.4359	0.3705	0.3548
1269	0.4404	0.2465	0.2366
1270	0.4421	0.3874	0.3709
1271	0.4429	0.4083	0.3906
1272	0.4413	0.4088	0.3911
1273	0.4408	0.4063	0.3887
1274	0.4381	0.4061	0.3886
1275	0.4407	0.4123	0.3946
1276	0.4419	0.4169	0.3990
1277	0.4419	0.4200	0.4019
1278	0.4407	0.4276	0.4092
1279	0.4380	0.4246	0.4063
1280	0.4354	0.4220	0.4039
1281	0.4227	0.4134	0.3955
1282	0.3759	0.3731	0.3570
1283	0.4116	0.4073	0.3898
1284	0.4267	0.4208	0.4027
1285	0.4291	0.4240	0.4058
1286	0.4288	0.4271	0.4088
1287	0.4304	0.4221	0.4041
1288	0.4268	0.4199	0.4019
1289	0.4276	0.4094	0.3919
1290	0.4185	0.4129	0.3952
1291	0.4216	0.4179	0.4000
1292	0.4228	0.3962	0.3795
1293	0.4226	0.4126	0.3951
1294	0.4162	0.4042	0.3871
1295	0.4194	0.4051	0.3880
1296	0.4198	0.3896	0.3732
1297	0.4172	0.3713	0.3558
1298	0.4126	0.3918	0.3754
1299	0.4170	0.4085	0.3913
1300	0.4154	0.3531	0.3386
1301	0.4140	0.3623	0.3473
1302	0.4096	0.3918	0.3754
1303	0.4077	0.3462	0.3320
1304	0.4063	0.3006	0.2885
1305	0.4103	0.3838	0.3678
1306	0.4104	0.3845	0.3685
1307	0.4096	0.3059	0.2936
1308	0.4087	0.3470	0.3328
1309	0.4091	0.3841	0.3682
1310	0.4071	0.3011	0.2891
1311	0.4061	0.3337	0.3201
1312	0.4032	0.3334	0.3199
1313	0.3908	0.3135	0.3009
1314	0.4027	0.2883	0.2769
1315	0.3916	0.2858	0.2745
1316	0.3942	0.3242	0.3111
1317	0.4012	0.3122	0.2997
1318	0.3955	0.3333	0.3198
1319	0.4009	0.2686	0.2580
1320	0.3988	0.2587	0.2486
1321	0.3955	0.2987	0.2868
1322	0.3954	0.3022	0.2902
1323	0.3950	0.2328	0.2239
1324	0.3952	0.2625	0.2523
1325	0.3937	0.3222	0.3094
1326	0.3923	0.2805	0.2696
1327	0.3888	0.2663	0.2559
1328	0.3906	0.2345	0.2256
1329	0.3795	0.1776	0.1710
1330	0.3855	0.2292	0.2205
1331	0.3877	0.1448	0.1395
1332	0.3785	0.1458	0.1405
1333	0.3870	0.2030	0.1955
1334	0.3868	0.1693	0.1630
1335	0.3856	0.2312	0.2224
1336	0.3823	0.1835	0.1767
1337	0.3829	0.1645	0.1585
1338	0.3809	0.1780	0.1715
1339	0.3757	0.1768	0.1703
1340	0.3744	0.1683	0.1622
1341	0.3817	0.1704	0.1642
1342	0.3802	0.1780	0.1715
1343	0.3798	0.1271	0.1226
1344	0.3799	0.0756	0.0730
1345	0.3795	0.1090	0.1052
1346	0.3755	0.0582	0.0562
1347	0.3776	0.0601	0.0581
1348	0.3766	0.0047	0.0046
1349	0.3755	0.0162	0.0156
1350	0.3708	0.0160	0.0155
1351	0.3717	0.0046	0.0045
1352	0.3753	0.0015	0.0015
1353	0.3740	9.6096e-05	9.2918e-05
1354	0.3729	2.9009e-04	2.8051e-04
1355	0.3683	3.6034e-06	3.4847e-06
1356	0.3688	4.8070e-05	4.6489e-05
1357	0.3644	7.1786e-05	6.9429e-05
1358	0.3700	4.1948e-06	4.0575e-06
1359	0.3690	7.3439e-07	7.1040e-07
1360	0.3646	2.1404e-06	2.0706e-06
1361	0.3703	4.8133e-09	4.6566e-09
1362	0.3694	1.8076e-11	1.7489e-11
1363	0.3619	3.1563e-06	3.0540e-06
1364	0.3668	1.3589e-06	1.3150e-06
1365	0.3663	9.0764e-12	8.7833e-12
1366	0.3659	1.2791e-05	1.2379e-05
1367	0.3624	4.9764e-06	4.8161e-06
1368	0.3656	1.4810e-13	1.4311e-13
1369	0.3589	5.1667e-07	5.0008e-07
1370	0.3591	2.9200e-07	2.8266e-07
1371	0.3595	1.9731e-08	1.9101e-08
1372	0.3631	2.7498e-06	2.6623e-06
1373	0.3629	4.4401e-05	4.2991e-05
1374	0.3629	1.7917e-04	1.7350e-04
1375	0.3575	3.2332e-04	3.1309e-04
1376	0.3535	2.5748e-04	2.4935e-04
1377	0.3579	1.2270e-04	1.1883e-04
1378	0.3565	0.0011	0.0011
1379	0.3604	5.2164e-05	5.0533e-05
1380	0.3568	8.1587e-05	7.9042e-05
1381	0.3578	2.3716e-06	2.2978e-06
1382	0.3527	2.5672e-06	2.4874e-06
1383	0.3538	4.4017e-08	4.2653e-08
1384	0.3559	6.1689e-07	5.9782e-07
1385	0.3524	2.0899e-06	2.0255e-06
1386	0.3549	2.5215e-06	2.4441e-06
1387	0.3514	1.9896e-04	1.9288e-04
1388	0.3528	4.0262e-06	3.9037e-06
1389	0.3541	5.8098e-04	5.6338e-04
1390	0.3474	4.9328e-04	4.7836e-04
1391	0.3524	3.4384e-04	3.3345e-04
1392	0.3518	2.3782e-05	2.3065e-05
1393	0.3501	1.1586e-04	1.1238e-04
1394	0.3476	7.5526e-05	7.3268e-05
1395	0.3475	6.7136e-07	6.5137e-07
1396	0.3494	6.3215e-09	6.1338e-09
1397	0.3493	4.9057e-05	4.7605e-05
1398	0.3495	0.0013	0.0012
1399	0.3489	8.1226e-04	7.8835e-04
1400	0.3390	3.2466e-09	3.1513e-09
1401	0.3393	1.0528e-08	1.0219e-08
1402	0.3441	0.0018	0.0018
1403	0.3401	0.0024	0.0023
1404	0.3411	7.3892e-04	7.1755e-04
1405	0.3401	3.6444e-07	3.5395e-07
1406	0.3416	0.0020	0.0020
1407	0.3409	1.7457e-04	1.6957e-04
1408	0.3401	0.0016	0.0016
1409	0.3412	6.1919e-04	6.0159e-04
1410	0.3405	4.6653e-04	4.5332e-04
1411	0.3377	0.0021	0.0021
1412	0.3292	0.0026	0.0026
1413	0.3329	0.0234	0.0227
1414	0.3370	3.6378e-04	3.5359e-04
1415	0.3371	1.8366e-04	1.7854e-04
1416	0.3350	0.0356	0.0346
1417	0.3375	0.0118	0.0114
1418	0.3377	0.0136	0.0132
1419	0.3339	0.0021	0.0021
1420	0.3327	0.0083	0.0080
1421	0.3359	0.0092	0.0089
1422	0.3288	0.0463	0.0450
1423	0.3288	0.0092	0.0090
1424	0.3277	0.0170	0.0165
1425	0.3326	0.0259	0.0251
1426	0.3231	0.0278	0.0270
1427	0.3275	0.0495	0.0482
1428	0.3304	0.0046	0.0044
1429	0.3235	0.0380	0.0370
1430	0.3228	0.0616	0.0599
1431	0.3242	0.0502	0.0488
1432	0.3311	0.0025	0.0025
1433	0.3307	0.0358	0.0349
1434	0.3251	0.0210	0.0204
1435	0.3273	0.0214	0.0208
1436	0.3266	0.0384	0.0373
1437	0.3279	0.0299	0.0291
1438	0.3260	0.0133	0.0129
1439	0.3286	0.0510	0.0497
1440	0.3127	0.0396	0.0385
1441	0.3170	0.0318	0.0310
1442	0.3158	0.0363	0.0354
1443	0.3178	0.0451	0.0439
1444	0.3191	0.0618	0.0601
1445	0.3193	0.0498	0.0484
1446	0.3214	0.0231	0.0225
1447	0.3176	0.0362	0.0353
1448	0.3210	0.1157	0.1125
1449	0.3203	0.1021	0.0994
1450	0.3177	0.0274	0.0267
1451	0.3137	0.0113	0.0110
1452	0.3136	0.0624	0.0607
1453	0.3154	0.0820	0.0798
1454	0.3128	0.1376	0.1338
1455	0.3121	0.0662	0.0644
1456	0.3096	0.0885	0.0862
1457	0.3124	0.1170	0.1139
1458	0.3161	0.1364	0.1327
1459	0.3175	0.1631	0.1586
1460	0.3137	0.0854	0.0832
1461	0.3131	0.0903	0.0879
1462	0.3102	0.1306	0.1271
1463	0.3082	0.0432	0.0421
1464	0.3082	0.1518	0.1477
1465	0.3116	0.0934	0.0909
1466	0.3070	0.0652	0.0635
1467	0.3132	0.0361	0.0351
1468	0.3075	0.0769	0.0749
1469	0.3120	0.0948	0.0923
1470	0.3101	0.0497	0.0484
1471	0.3041	0.0178	0.0174
1472	0.3058	0.0468	0.0456
1473	0.3055	0.0702	0.0684
1474	0.2971	0.0973	0.0948
1475	0.3035	0.1846	0.1795
1476	0.3037	0.0688	0.0670
1477	0.3025	0.0697	0.0679
1478	0.3023	0.0635	0.0618
1479	0.3046	0.1200	0.1168
1480	0.3063	0.0606	0.0591
1481	0.3018	0.1153	0.1122
1482	0.3046	0.0585	0.0570
1483	0.2981	0.1486	0.1445
1484	0.3017	0.1375	0.1338
1485	0.3061	0.1250	0.1217
1486	0.3017	0.1234	0.1201
1487	0.2999	0.0606	0.0590
1488	0.2653	0.0942	0.0917
1489	0.2991	0.1897	0.1844
1490	0.3009	0.1748	0.1699
1491	0.3018	0.1978	0.1922
1492	0.2977	0.1644	0.1599
1493	0.3020	0.1816	0.1765
1494	0.3019	0.2037	0.1979
1495	0.3007	0.1825	0.1775
1496	0.2914	0.1685	0.1639
1497	0.2968	0.2285	0.2220
1498	0.2995	0.1897	0.1844
1499	0.2953	0.2176	0.2114
1500	0.3008	0.2506	0.2434
1501	0.2999	0.2655	0.2578
1502	0.2974	0.2336	0.2269
1503	0.2692	0.1849	0.1797
1504	0.2832	0.1603	0.1559
1505	0.2715	0.1840	0.1789
1506	0.2837	0.2577	0.2503
1507	0.2938	0.2551	0.2478
1508	0.2903	0.2430	0.2361
1509	0.2881	0.1869	0.1817
1510	0.2939	0.2705	0.2627
1511	0.2945	0.2647	0.2571
1512	0.2885	0.2607	0.2532
1513	0.2873	0.2424	0.2354
1514	0.2850	0.2257	0.2193
1515	0.2881	0.2657	0.2580
1516	0.2872	0.2568	0.2494
1517	0.2853	0.2493	0.2421
1518	0.2897	0.2521	0.2449
1519	0.2850	0.2444	0.2374
1520	0.2879	0.2645	0.2569
1521	0.2808	0.2751	0.2671
1522	0.2803	0.2638	0.2562
1523	0.2845	0.2800	0.2719
1524	0.2846	0.2754	0.2674
1525	0.2785	0.2588	0.2514
1526	0.2860	0.2675	0.2598
1527	0.2830	0.2622	0.2547
1528	0.2849	0.2793	0.2712
1529	0.2829	0.2724	0.2646
1530	0.2673	0.2552	0.2479
1531	0.2827	0.2697	0.2620
1532	0.2826	0.2784	0.2704
1533	0.2804	0.2771	0.2692
1534	0.2754	0.2689	0.2612
1535	0.2775	0.2669	0.2592
1536	0.2806	0.2746	0.2668
1537	0.2810	0.2734	0.2656
1538	0.2734	0.2720	0.2643
1539	0.2781	0.2730	0.2652
1540	0.2686	0.2649	0.2574
1541	0.2730	0.2690	0.2614
1542	0.2754	0.2693	0.2617
1543	0.2750	0.2721	0.2644
1544	0.2772	0.2721	0.2644
1545	0.2777	0.2771	0.2692
1546	0.2772	0.2748	0.2671
1547	0.2735	0.2731	0.2654
1548	0.2670	0.2668	0.2592
1549	0.2727	0.2734	0.2657
1550	0.2696	0.2699	0.2623
1551	0.2708	0.2706	0.2629
1552	0.2740	0.2718	0.2642
1553	0.2709	0.2713	0.2637
1554	0.2650	0.2647	0.2573
1555	0.2671	0.2676	0.2601
1556	0.2629	0.2631	0.2557
1557	0.2701	0.2706	0.2630
1558	0.2681	0.2685	0.2609
1559	0.2678	0.2681	0.2605
1560	0.2655	0.2657	0.2582
1561	0.2697	0.2700	0.2624
1562	0.2683	0.2676	0.2600
1563	0.2669	0.2667	0.2592
1564	0.2631	0.2626	0.2553
1565	0.2668	0.2673	0.2598
1566	0.2626	0.2625	0.2551
1567	0.2635	0.2631	0.2557
1568	0.2604	0.2572	0.2500
1569	0.2628	0.2545	0.2474
1570	0.2607	0.2418	0.2350
1571	0.2667	0.2351	0.2285
1572	0.2669	0.2378	0.2311
1573	0.2634	0.2341	0.2275
1574	0.2622	0.2415	0.2346
1575	0.2474	0.2397	0.2329
1576	0.2603	0.2468	0.2398
1577	0.2369	0.2160	0.2099
1578	0.2572	0.2352	0.2285
1579	0.2617	0.2367	0.2301
1580	0.2638	0.2446	0.2377
1581	0.2648	0.2487	0.2417
1582	0.2541	0.2420	0.2351
1583	0.2577	0.2476	0.2405
1584	0.2545	0.2490	0.2419
1585	0.2620	0.2587	0.2514
1586	0.2582	0.2557	0.2484
1587	0.2549	0.2530	0.2458
1588	0.2505	0.2511	0.2439
1589	0.2315	0.2323	0.2257
1590	0.2415	0.2418	0.2349
1591	0.2413	0.2420	0.2350
1592	0.2529	0.2523	0.2450
1593	0.2575	0.2583	0.2509
1594	0.2564	0.2562	0.2489
1595	0.2577	0.2582	0.2508
1596	0.2445	0.2445	0.2375
1597	0.2485	0.2469	0.2399
1598	0.2563	0.2542	0.2469
1599	0.2498	0.2420	0.2351
1600	0.2526	0.2381	0.2313
1601	0.2449	0.2232	0.2169
1602	0.2486	0.2241	0.2178
1603	0.2490	0.2240	0.2177
1604	0.2500	0.2284	0.2220
1605	0.2470	0.2368	0.2301
1606	0.2475	0.2414	0.2345
1607	0.2454	0.2330	0.2264
1608	0.2500	0.2299	0.2234
1609	0.2486	0.2273	0.2209
1610	0.2331	0.2176	0.2115
1611	0.2408	0.2268	0.2204
1612	0.2413	0.2308	0.2242
1613	0.2458	0.2372	0.2305
1614	0.2435	0.2384	0.2316
1615	0.2443	0.2410	0.2342
1616	0.2325	0.2305	0.2240
1617	0.2364	0.2347	0.2280
1618	0.2442	0.2435	0.2366
1619	0.2422	0.2410	0.2342
1620	0.2341	0.2345	0.2278
1621	0.2339	0.2343	0.2277
1622	0.2370	0.2375	0.2308
1623	0.2417	0.2425	0.2356
1624	0.2424	0.2427	0.2358
1625	0.2375	0.2378	0.2311
1626	0.2396	0.2397	0.2329
1627	0.2404	0.2408	0.2340
1628	0.2415	0.2413	0.2345
1629	0.2411	0.2414	0.2346
1630	0.2366	0.2365	0.2298
1631	0.2393	0.2381	0.2314
1632	0.2388	0.2382	0.2315
1633	0.2359	0.2327	0.2261
1634	0.2328	0.2328	0.2263
1635	0.2374	0.2337	0.2271
1636	0.2368	0.2354	0.2288
1637	0.2275	0.2270	0.2206
1638	0.2271	0.2201	0.2139
1639	0.2221	0.2203	0.2141
1640	0.2257	0.2151	0.2091
1641	0.2239	0.2196	0.2135
1642	0.2240	0.2208	0.2147
1643	0.2288	0.2154	0.2094
1644	0.2257	0.2236	0.2173
1645	0.2251	0.2182	0.2122
1646	0.2290	0.2175	0.2115
1647	0.2291	0.2277	0.2214
1648	0.2290	0.2166	0.2106
1649	0.2235	0.2187	0.2126
1650	0.2284	0.2253	0.2190
1651	0.2237	0.2086	0.2028
1652	0.2280	0.2237	0.2175
1653	0.2253	0.2228	0.2166
1654	0.2265	0.2158	0.2099
1655	0.2239	0.2223	0.2162
1656	0.2261	0.2210	0.2149
1657	0.2256	0.2222	0.2161
1658	0.2253	0.2249	0.2187
1659	0.2222	0.2212	0.2151
1660	0.2241	0.2233	0.2172
1661	0.2254	0.2238	0.2177
1662	0.2242	0.2191	0.2131
1663	0.2227	0.2224	0.2163
1664	0.2225	0.2210	0.2150
1665	0.2214	0.2118	0.2061
1666	0.2185	0.1788	0.1741
1667	0.2202	0.2107	0.2050
1668	0.2162	0.2146	0.2088
1669	0.2181	0.2152	0.2094
1670	0.2221	0.2217	0.2157
1671	0.2210	0.2188	0.2129
1672	0.2121	0.2115	0.2058
1673	0.2161	0.2163	0.2105
1674	0.2191	0.2158	0.2100
1675	0.2162	0.2136	0.2079
1676	0.2132	0.2115	0.2058
1677	0.2155	0.2123	0.2067
1678	0.2159	0.2092	0.2037
1679	0.2130	0.2130	0.2074
1680	0.2064	0.2056	0.2002
1681	0.1985	0.1945	0.1894
1682	0.2034	0.2037	0.1983
1683	0.2089	0.2091	0.2036
1684	0.2120	0.1980	0.1928
1685	0.2131	0.2132	0.2076
1686	0.2103	0.2103	0.2048
1687	0.2112	0.2048	0.1995
1688	0.2108	0.2101	0.2047
1689	0.2081	0.2072	0.2018
1690	0.2085	0.2052	0.1999
1691	0.2120	0.1930	0.1881
1692	0.2121	0.2071	0.2017
1693	0.2112	0.2113	0.2059
1694	0.2107	0.2048	0.1995
1695	0.2106	0.2097	0.2043
1696	0.2096	0.2092	0.2038
1697	0.2085	0.1811	0.1765
1698	0.2088	0.2074	0.2021
1699	0.2080	0.2055	0.2002
1700	0.2054	0.1998	0.1946
1702	0.2052	0.2040	0.1987
1705	0.2043	0.1978	0.1928
1710	0.1989	0.1879	0.1832
1715	0.2019	0.1897	0.1849
1720	0.1980	0.1870	0.1823
1725	0.1969	0.1781	0.1737
1730	0.1931	0.1741	0.1698
1735	0.1820	0.1615	0.1576
